Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily_Return_%,Price_Range
2025-12-16,470.84,476.8,469.81,475.31,20705600,0.0,0.0,MSFT,0.95,6.99
2025-12-17,475.82,478.91,473.92,475.04,24527200,0.0,0.0,MSFT,-0.16,4.99
2025-12-18,477.1,488.49,476.8,482.88,28573500,0.0,0.0,MSFT,1.21,11.69
2025-12-19,486.25,486.74,481.39,484.81,70836100,0.0,0.0,MSFT,-0.3,5.35
2025-12-22,485.01,487.62,481.59,483.82,16963000,0.0,0.0,MSFT,-0.25,6.03
2025-12-23,483.88,486.72,483.64,485.74,14683600,0.0,0.0,MSFT,0.38,3.08
2025-12-24,484.57,488.05,483.73,486.91,5855900,0.0,0.0,MSFT,0.48,4.32
2025-12-26,485.6,487.01,484.85,486.6,8842200,0.0,0.0,MSFT,0.21,2.16
2025-12-29,483.76,487.24,483.08,485.99,10893400,0.0,0.0,MSFT,0.46,4.16
2025-12-30,484.82,488.56,484.39,486.37,13944500,0.0,0.0,MSFT,0.32,4.17
2025-12-31,486.73,487.03,482.2,482.52,15601600,0.0,0.0,MSFT,-0.86,4.83
2026-01-02,483.29,483.56,469.09,471.86,25571600,0.0,0.0,MSFT,-2.37,14.47
2026-01-05,472.98,474.99,468.43,471.77,25250300,0.0,0.0,MSFT,-0.26,6.56
2026-01-06,472.72,477.65,468.68,477.42,23037700,0.0,0.0,MSFT,0.99,8.97
2026-01-07,478.67,488.58,476.86,482.37,25564200,0.0,0.0,MSFT,0.77,11.72
2026-01-08,480.14,481.56,474.78,477.02,18162600,0.0,0.0,MSFT,-0.65,6.78
2026-01-09,472.98,478.73,471.12,478.19,18491000,0.0,0.0,MSFT,1.1,7.61
2026-01-12,475.58,479.89,474.6,476.09,23519900,0.0,0.0,MSFT,0.11,5.29
2026-01-13,473.6,474.7,464.89,469.6,28545800,0.0,0.0,MSFT,-0.84,9.81
2026-01-14,465.4,467.13,456.13,458.33,28184300,0.0,0.0,MSFT,-1.52,11.0
2026-01-15,463.06,463.19,454.86,455.62,23225800,0.0,0.0,MSFT,-1.61,8.33
2026-01-16,456.79,462.14,455.44,458.81,34246700,0.0,0.0,MSFT,0.44,6.7
2026-01-20,450.19,455.76,448.26,453.48,26130000,0.0,0.0,MSFT,0.73,7.5
2026-01-21,451.57,451.66,437.68,443.1,37980500,0.0,0.0,MSFT,-1.88,13.98
2026-01-22,446.6,451.81,443.69,450.11,25349400,0.0,0.0,MSFT,0.79,8.12
2026-01-23,450.84,470.03,449.5,464.89,38000200,0.0,0.0,MSFT,3.12,20.53
2026-01-26,464.25,473.17,460.95,469.21,29291200,0.0,0.0,MSFT,1.07,12.22
2026-01-27,472.62,481.77,472.08,479.49,29213900,0.0,0.0,MSFT,1.45,9.69
2026-01-28,482.11,482.64,476.91,480.53,36875400,0.0,0.0,MSFT,-0.33,5.73
2026-01-29,438.99,441.49,420.06,432.51,128855300,0.0,0.0,MSFT,-1.48,21.43
2026-01-30,438.17,438.6,425.48,429.31,58566800,0.0,0.0,MSFT,-2.02,13.12
2026-02-02,429.26,429.76,421.29,422.41,42219900,0.0,0.0,MSFT,-1.6,8.47
2026-02-03,421.05,421.09,407.63,410.27,61424100,0.0,0.0,MSFT,-2.56,13.46
2026-02-04,410.06,418.84,408.31,413.25,45012400,0.0,0.0,MSFT,0.78,10.53
2026-02-05,406.51,407.37,391.43,392.77,66289200,0.0,0.0,MSFT,-3.38,15.94
2026-02-06,398.26,400.88,392.03,400.23,53515300,0.0,0.0,MSFT,0.49,8.85
2026-02-09,403.93,413.95,399.96,412.66,45480500,0.0,0.0,MSFT,2.16,13.99
2026-02-10,418.66,422.72,411.76,412.33,44857900,0.0,0.0,MSFT,-1.51,10.96
2026-02-11,415.23,415.51,400.1,403.45,42491000,0.0,0.0,MSFT,-2.84,15.41
2026-02-12,404.08,405.27,397.1,400.92,40802400,0.0,0.0,MSFT,-0.78,8.17
2026-02-13,403.53,404.62,397.14,400.41,34091600,0.0,0.0,MSFT,-0.77,7.48
2026-02-17,398.31,399.61,393.63,395.96,32078800,0.0,0.0,MSFT,-0.59,5.98
2026-02-18,397.22,401.64,395.42,398.69,23223400,0.0,0.0,MSFT,0.37,6.22
2026-02-19,400.69,404.43,396.67,398.46,28234000,0.91,0.0,MSFT,-0.56,7.76
2026-02-20,396.11,400.12,395.16,397.23,34015200,0.0,0.0,MSFT,0.28,4.96
2026-02-23,395.0,395.36,383.1,384.47,43238300,0.0,0.0,MSFT,-2.67,12.26
2026-02-24,384.14,389.36,381.71,389.0,33884700,0.0,0.0,MSFT,1.27,7.65
2026-02-25,390.53,401.47,390.16,400.6,43625500,0.0,0.0,MSFT,2.58,11.31
2026-02-26,404.71,407.49,398.74,401.72,34405900,0.0,0.0,MSFT,-0.74,8.75
2026-02-27,390.88,396.82,389.88,392.74,51367200,0.0,0.0,MSFT,0.48,6.94
2026-03-02,392.86,401.19,390.63,398.55,35474900,0.0,0.0,MSFT,1.45,10.56
2026-03-03,393.14,406.7,392.67,403.93,38199200,0.0,0.0,MSFT,2.74,14.03
2026-03-04,401.27,411.03,400.31,405.2,35808000,0.0,0.0,MSFT,0.98,10.72
2026-03-05,404.42,411.61,404.4,410.68,39001300,0.0,0.0,MSFT,1.55,7.21
2026-03-06,409.2,413.05,408.51,408.96,31123900,0.0,0.0,MSFT,-0.06,4.54
2026-03-09,404.92,410.21,403.5,409.41,30131900,0.0,0.0,MSFT,1.11,6.71
2026-03-10,410.03,410.2,402.93,405.76,31706400,0.0,0.0,MSFT,-1.04,7.27
2026-03-11,405.57,409.01,401.59,404.88,25512100,0.0,0.0,MSFT,-0.17,7.42
2026-03-12,404.63,406.12,401.71,401.86,27263900,0.0,0.0,MSFT,-0.68,4.41
2026-03-13,401.0,404.8,394.25,395.55,26848000,0.0,0.0,MSFT,-1.36,10.55
2026-03-16,398.07,400.63,394.79,399.95,27733700,0.0,0.0,MSFT,0.47,5.84
2026-03-17,400.27,404.4,397.75,399.41,26228300,0.0,0.0,MSFT,-0.21,6.65
2026-03-18,397.13,398.0,391.0,391.79,25908500,0.0,0.0,MSFT,-1.34,7.0
2026-03-19,390.1,392.49,387.06,389.02,25138800,0.0,0.0,MSFT,-0.28,5.43
2026-03-20,386.79,387.0,380.12,381.87,50853200,0.0,0.0,MSFT,-1.27,6.88
2026-03-23,383.9,387.21,381.68,383.0,29680100,0.0,0.0,MSFT,-0.23,5.53
2026-03-24,382.36,382.47,371.85,372.74,42733600,0.0,0.0,MSFT,-2.52,10.62
2026-03-25,376.92,377.06,369.63,371.04,31181200,0.0,0.0,MSFT,-1.56,7.43
2026-03-26,370.82,374.72,365.19,365.97,36836600,0.0,0.0,MSFT,-1.31,9.53
2026-03-27,361.9,362.45,356.51,356.77,37883400,0.0,0.0,MSFT,-1.42,5.94
2026-03-30,361.9,365.36,356.28,358.96,44797000,0.0,0.0,MSFT,-0.81,9.08
2026-03-31,364.55,372.9,363.07,370.17,45244400,0.0,0.0,MSFT,1.54,9.83
2026-04-01,373.49,373.99,368.2,369.37,29417200,0.0,0.0,MSFT,-1.1,5.79
2026-04-02,367.21,373.64,364.15,373.46,24099100,0.0,0.0,MSFT,1.7,9.49
2026-04-06,373.49,373.73,369.5,372.88,16146600,0.0,0.0,MSFT,-0.16,4.23
2026-04-07,370.34,372.45,366.56,372.29,21443300,0.0,0.0,MSFT,0.53,5.89
2026-04-08,384.98,385.0,371.41,374.33,33064800,0.0,0.0,MSFT,-2.77,13.59
2026-04-09,372.5,373.5,367.05,373.07,30435300,0.0,0.0,MSFT,0.15,6.45
2026-04-10,372.98,375.64,370.03,370.87,28111100,0.0,0.0,MSFT,-0.57,5.61
2026-04-13,373.61,384.54,371.02,384.37,35745800,0.0,0.0,MSFT,2.88,13.52
2026-04-14,387.92,394.69,386.52,393.11,37504500,0.0,0.0,MSFT,1.34,8.17
2026-04-15,398.0,414.37,396.73,411.22,45063400,0.0,0.0,MSFT,3.32,17.64
2026-04-16,419.86,420.82,412.14,420.26,41642400,0.0,0.0,MSFT,0.1,8.68
2026-04-17,424.82,431.58,420.69,422.79,48568200,0.0,0.0,MSFT,-0.48,10.89
2026-04-20,421.15,423.33,416.3,418.07,27582200,0.0,0.0,MSFT,-0.73,7.03
2026-04-21,420.24,427.18,417.2,424.16,32048500,0.0,0.0,MSFT,0.93,9.98
2026-04-22,426.19,433.7,423.67,432.92,29378200,0.0,0.0,MSFT,1.58,10.03
2026-04-23,419.89,423.66,411.41,415.75,38308000,0.0,0.0,MSFT,-0.99,12.25
2026-04-24,416.97,424.95,415.8,424.62,27457400,0.0,0.0,MSFT,1.83,9.15
2026-04-27,422.38,427.11,417.07,424.82,30867300,0.0,0.0,MSFT,0.58,10.04
2026-04-28,424.57,429.92,421.9,429.25,30438100,0.0,0.0,MSFT,1.1,8.02
2026-04-29,424.58,426.82,420.29,424.26,21500136,0.0,0.0,MSFT,-0.08,6.53
2025-04-29,285.5,293.32,279.47,292.03,108906600,0.0,0.0,TSLA,2.29,13.85
2025-04-30,279.9,284.45,270.78,282.16,128961100,0.0,0.0,TSLA,0.81,13.67
2025-05-01,280.01,290.87,279.81,280.52,99659000,0.0,0.0,TSLA,0.18,11.06
2025-05-02,284.9,294.78,279.81,287.21,114454700,0.0,0.0,TSLA,0.81,14.97
2025-05-05,284.57,284.85,274.4,280.26,94618900,0.0,0.0,TSLA,-1.51,10.45
2025-05-06,273.11,277.73,271.35,275.35,76715800,0.0,0.0,TSLA,0.82,6.38
2025-05-07,276.88,277.92,271.0,276.22,71592600,0.0,0.0,TSLA,-0.24,6.92
2025-05-08,279.63,289.8,279.41,284.82,97539400,0.0,0.0,TSLA,1.86,10.39
2025-05-09,290.21,307.04,290.0,298.26,132387800,0.0,0.0,TSLA,2.77,17.04
2025-05-12,321.99,322.21,311.5,318.38,112826700,0.0,0.0,TSLA,-1.12,10.71
2025-05-13,320.0,337.59,316.8,334.07,136992600,0.0,0.0,TSLA,4.4,20.79
2025-05-14,342.5,350.0,337.0,347.68,136997300,0.0,0.0,TSLA,1.51,13.0
2025-05-15,340.34,346.14,334.72,342.82,97882600,0.0,0.0,TSLA,0.73,11.42
2025-05-16,346.24,351.62,342.33,349.98,95895700,0.0,0.0,TSLA,1.08,9.29
2025-05-19,336.3,343.0,333.37,342.09,88869900,0.0,0.0,TSLA,1.72,9.63
2025-05-20,347.87,354.99,341.63,343.82,131715500,0.0,0.0,TSLA,-1.16,13.36
2025-05-21,344.43,347.35,332.2,334.62,102354800,0.0,0.0,TSLA,-2.85,15.15
2025-05-22,331.9,347.27,331.39,341.04,97113400,0.0,0.0,TSLA,2.75,15.88
2025-05-23,337.92,343.18,333.21,339.34,84654800,0.0,0.0,TSLA,0.42,9.97
2025-05-27,347.35,363.79,347.32,362.89,120146400,0.0,0.0,TSLA,4.47,16.47
2025-05-28,364.84,365.0,355.91,356.9,91404300,0.0,0.0,TSLA,-2.18,9.09
2025-05-29,365.29,367.71,356.0,358.43,88087800,0.0,0.0,TSLA,-1.88,11.71
2025-05-30,355.52,363.68,345.29,346.46,123474900,0.0,0.0,TSLA,-2.55,18.39
2025-06-02,343.5,348.02,333.33,342.69,81873800,0.0,0.0,TSLA,-0.24,14.69
2025-06-03,346.6,355.4,343.04,344.27,99324500,0.0,0.0,TSLA,-0.67,12.36
2025-06-04,345.1,345.6,327.33,332.05,98912100,0.0,0.0,TSLA,-3.78,18.27
2025-06-05,322.49,324.55,273.21,284.7,287499800,0.0,0.0,TSLA,-11.72,51.34
2025-06-06,298.83,305.5,291.14,295.14,164747700,0.0,0.0,TSLA,-1.23,14.36
2025-06-09,285.96,309.83,281.85,308.58,140908900,0.0,0.0,TSLA,7.91,27.98
2025-06-10,314.94,327.83,310.67,326.09,151256500,0.0,0.0,TSLA,3.54,17.16
2025-06-11,334.4,335.5,322.5,326.43,122611400,0.0,0.0,TSLA,-2.38,13.0
2025-06-12,323.08,332.56,316.86,319.11,105127500,0.0,0.0,TSLA,-1.23,15.7
